,Unnamed: 0,brand,guaranteed_authentic_brand,model_variant,core_model,price,negotiable_price,bezel_material,bezel_plated,case_material,case_plated,dial
3869,437,audemars piguet,False,Chronograph,Royal Oak Offshore,34880.0,True,rose gold,False,gold/steel,False,blue
3870,439,audemars piguet,False,Chronograph,Royal Oak,58335.0,True,rose gold,False,rose gold,False,brown
3871,440,audemars piguet,True,Standard,Unknown/Other,8313.0,False,white gold,False,white gold,False,blue
3872,441,audemars piguet,False,Chronograph,Royal Oak,51800.0,False,steel,False,steel,False,silver
3873,443,audemars piguet,False,Automatic,Royal Oak,50350.0,True,steel,False,steel,False,blue
3875,445,audemars piguet,False,Diver,Royal Oak Offshore,20450.0,False,steel,False,steel,False,black
3876,446,audemars piguet,False,Chronograph,Royal Oak,79995.0,True,steel,False,white gold,False,white
3877,447,audemars piguet,False,Chronograph,Royal Oak Offshore,17895.0,False,steel,False,steel,False,silver
3878,448,audemars piguet,False,Chronograph,Royal Oak Offshore,23750.0,True,ceramic,False,titanium,False,grey
3879,449,audemars piguet,True,Lady,Royal Oak,12472.0,False,yellow gold,False,gold/steel,False,grey
3880,450,audemars piguet,False,Chronograph,Royal Oak Offshore,53400.0,True,ceramic,False,ceramic,False,blue
3881,451,audemars piguet,False,Standard,Royal Oak,45850.0,False,steel,False,steel,False,white
3882,452,audemars piguet,False,Chronograph,Royal Oak,58525.0,True,rose gold,False,rose gold,False,brown
3883,453,audemars piguet,False,Standard,Code 11.59,29949.0,True,white gold,False,rose gold,False,grey
3884,454,audemars piguet,False,Automatic,Royal Oak,40975.0,False,rose gold,False,rose gold,False,silver
3885,455,audemars piguet,False,Chronograph,Royal Oak Offshore,27597.0,True,ceramic,False,ceramic,False,black
3886,457,audemars piguet,False,Chronograph,Royal Oak Offshore,71753.0,False,rose gold,False,rose gold,False,grey
3887,458,audemars piguet,True,Chronograph,Royal Oak Offshore,83193.0,False,yellow gold,False,yellow gold,False,blue
3889,461,audemars piguet,False,Chronograph,Royal Oak,48499.0,False,steel,False,steel,False,blue
3890,462,audemars piguet,False,Chronograph,Royal Oak,49990.0,False,rose gold,False,rose gold,False,black
3891,463,audemars piguet,False,Chronograph,Royal Oak Offshore,24250.0,False,ceramic,False,titanium,False,grey
3892,464,audemars piguet,False,Chronograph,Royal Oak Offshore,21095.0,False,steel,False,steel,False,brown
3894,466,audemars piguet,False,Chronograph,Royal Oak Offshore,17495.0,False,steel,False,steel,False,black
3896,469,audemars piguet,False,Perpetual Calendar,Royal Oak,158000.0,True,rose gold,False,rose gold,False,silver
3897,470,audemars piguet,False,Diver,Royal Oak Offshore,37950.0,False,ceramic,False,white gold,False,black
3902,475,audemars piguet,False,Standard,Code 11.59,34749.0,True,rose gold,False,rose gold,False,blue
3903,476,audemars piguet,True,Standard,Royal Oak,20793.0,False,rose gold,False,tantalum,False,grey
3904,477,audemars piguet,False,Diver,Royal Oak Offshore,21000.0,False,steel,False,steel,False,yellow
3905,478,audemars piguet,False,Standard,Royal Oak,43800.0,True,steel,False,steel,False,white
3906,479,audemars piguet,False,Standard,Royal Oak,42495.0,True,steel,False,steel,False,grey
3907,480,audemars piguet,False,Automatic,Royal Oak,104300.0,True,rose gold,False,rose gold,False,blue
3909,482,audemars piguet,False,Automatic,Royal Oak,37895.0,False,steel,False,steel,False,black
3910,483,audemars piguet,False,Chronograph,Royal Oak,98000.0,False,yellow gold,False,yellow gold,False,blue
3911,484,audemars piguet,False,Standard,Code 11.59,41749.0,True,rose gold,False,rose gold,False,blue
3913,486,audemars piguet,False,Standard,Royal Oak Jumbo,126500.0,True,white gold,False,white gold,False,blue
3914,487,audemars piguet,False,Standard,Royal Oak,30995.0,True,steel,False,steel,False,brown
3915,488,audemars piguet,False,Chronograph,Royal Oak Offshore,22495.0,False,steel,False,steel,False,black
3916,489,audemars piguet,False,Chronograph,Royal Oak Offshore,27000.0,False,ceramic,False,titanium,False,grey
3917,490,audemars piguet,False,Standard,Royal Oak Jumbo,83950.0,True,rose gold,False,rose gold,False,white
3918,491,audemars piguet,False,Automatic,Royal Oak,47120.0,False,steel,False,steel,False,blue
3919,492,audemars piguet,False,Chronograph,Royal Oak,83000.0,True,rose gold,False,rose gold,False,green
3920,493,audemars piguet,False,Chronograph,Royal Oak Offshore,32249.0,True,titanium,False,titanium,False,blue
3922,495,audemars piguet,False,Standard,Royal Oak,49400.0,True,steel,False,steel,False,white
3923,496,audemars piguet,False,Chronograph,Royal Oak Offshore,36200.0,False,rose gold,False,rose gold,False,champagne
3924,497,audemars piguet,False,Chronograph,Royal Oak Offshore,22995.0,False,steel,False,steel,False,blue
3925,499,audemars piguet,False,Chronograph,Royal Oak Offshore,21998.0,False,steel,False,steel,False,blue
3927,502,audemars piguet,False,Chronograph,Royal Oak Offshore,39500.0,False,ceramic,False,steel,False,brown
3928,503,audemars piguet,False,Chronograph,Royal Oak Offshore,23000.0,False,steel,False,steel,False,blue
3929,506,audemars piguet,False,Diver,Royal Oak Offshore,20300.0,True,steel,False,steel,False,black
3930,507,audemars piguet,False,Chronograph,Royal Oak,49995.0,False,steel,False,steel,False,silver
3931,508,audemars piguet,False,Chronograph,Royal Oak Offshore,33997.0,False,ceramic,False,steel,False,black
3932,509,audemars piguet,False,Chronograph,Royal Oak,56900.0,True,steel,False,steel,False,black
3933,510,audemars piguet,False,Chronograph,Royal Oak Offshore,27500.0,False,ceramic,False,titanium,False,grey
3934,511,audemars piguet,False,Chronograph,Royal Oak Offshore,59495.0,True,rose gold,False,rose gold,False,white
3935,512,audemars piguet,False,Chronograph,Royal Oak,178000.0,False,white gold,False,white gold,False,purple
3936,513,audemars piguet,False,Diver,Royal Oak Offshore,25949.0,False,steel,False,steel,False,blue
3937,514,audemars piguet,False,Automatic,Royal Oak,88495.0,False,rose gold,False,rose gold,False,silver
3938,515,audemars piguet,False,Chronograph,Royal Oak,65000.0,False,steel,False,steel,False,black
3939,517,audemars piguet,False,Chronograph,Royal Oak,61500.0,False,rose gold,False,rose gold,False,blue
3940,518,audemars piguet,False,Standard,Royal Oak Jumbo,195000.0,False,yellow gold,False,yellow gold,False,skeletonized
3941,519,audemars piguet,False,Automatic,Royal Oak,67997.0,True,steel,False,steel,False,blue
3942,520,audemars piguet,False,Chronograph,Royal Oak Offshore,18575.0,False,steel,False,steel,False,black
3943,521,audemars piguet,False,Chronograph,Royal Oak,49000.0,False,silver,False,steel,False,silver
3944,522,audemars piguet,False,Chronograph,Royal Oak,50000.0,True,steel,False,steel,False,grey
3945,523,audemars piguet,False,Automatic,Royal Oak,70000.0,True,rose gold,False,rose gold,False,silver
3946,524,audemars piguet,False,Standard,Royal Oak,56500.0,True,steel,False,steel,False,green
3947,525,audemars piguet,False,Standard,Code 11.59,35182.0,False,rose gold,False,rose gold,False,purple
3948,526,audemars piguet,False,Perpetual Calendar,Royal Oak,214698.0,False,rose gold,False,rose gold,False,gold
3949,527,audemars piguet,True,Chronograph,Royal Oak Offshore,18713.0,False,steel,False,steel,False,champagne
3951,529,audemars piguet,False,Chronograph,Royal Oak,133400.0,False,rose gold,False,rose gold,False,blue
3952,530,audemars piguet,False,Diver,Royal Oak Offshore,27250.0,True,steel,False,steel,False,grey
3953,531,audemars piguet,False,Standard,Code 11.59,23949.0,True,rose gold,False,rose gold,False,purple
3954,532,audemars piguet,False,Standard,Code 11.59,27880.0,True,rose gold,False,rose gold,False,blue
3955,533,audemars piguet,False,Chronograph,Royal Oak Offshore,39800.0,False,ceramic,False,rose gold,False,black
3957,535,audemars piguet,False,Perpetual Calendar,Royal Oak,128999.0,False,steel,False,steel,False,blue
3958,536,audemars piguet,True,Chronograph,Royal Oak Offshore,21312.0,False,steel,False,steel,False,black
3959,537,audemars piguet,False,Chronograph,Royal Oak Offshore,30500.0,False,ceramic,False,steel,False,black
3960,538,audemars piguet,False,Standard,Code 11.59,31375.0,False,white gold,False,white gold,False,blue
3961,539,audemars piguet,False,Chronograph,Royal Oak Offshore,23950.0,True,steel,False,steel,False,white
3962,541,audemars piguet,False,Diver,Royal Oak Offshore,26900.0,True,steel,False,steel,False,grey
3963,542,audemars piguet,False,Standard,Royal Oak Jumbo,79000.0,False,yellow gold,False,yellow gold,False,white
3964,543,audemars piguet,False,Automatic,Royal Oak,38521.0,False,rose gold,False,rose gold,False,white
3965,544,audemars piguet,False,Diver,Royal Oak Offshore,31999.0,False,ceramic,False,ceramic,False,black
3966,545,audemars piguet,True,Standard,Royal Oak,42632.0,False,steel,False,steel,False,black
3967,547,audemars piguet,False,Chronograph,Royal Oak Offshore,20999.0,False,steel,False,steel,False,black
3968,548,audemars piguet,False,Standard,Royal Oak,48250.0,True,steel,False,steel,False,black
3969,549,audemars piguet,False,Standard,Code 11.59,28749.0,True,rose gold,False,rose gold,False,green
3970,550,audemars piguet,False,Automatic,Royal Oak,47490.0,True,steel,False,steel,False,black
3971,551,audemars piguet,False,Diver,Royal Oak Offshore,36300.0,True,ceramic,False,ceramic,False,black
3973,553,audemars piguet,False,Automatic,Royal Oak,45999.0,False,steel,False,steel,False,grey
3974,555,audemars piguet,False,Admiral,Royal Oak Offshore,21250.0,False,steel,False,steel,False,white
3976,557,audemars piguet,False,Chronograph,Royal Oak Offshore,44325.0,False,ceramic,False,titanium,False,grey
3977,558,audemars piguet,False,Automatic,Royal Oak,120800.0,True,yellow gold,False,yellow gold,False,gold
3978,559,audemars piguet,False,Standard,Code 11.59,22995.0,True,white gold,False,white gold,False,blue
3979,560,audemars piguet,False,Automatic,Royal Oak,43500.0,True,rose gold,False,steel,False,white
3980,561,audemars piguet,False,Chronograph,Royal Oak Offshore,47720.0,False,steel,False,steel,False,blue
3981,562,audemars piguet,False,Lady,Royal Oak,16999.0,False,steel,False,steel,False,black
3982,563,audemars piguet,True,Chronograph,Royal Oak Offshore,19753.0,False,steel,False,steel,False,black
3983,565,audemars piguet,False,Chronograph,Royal Oak,66999.0,False,steel,False,steel,False,blue
3984,566,audemars piguet,False,Chronograph,Royal Oak Offshore,34195.0,False,ceramic,False,rose gold,False,black
3985,567,audemars piguet,False,Standard,Code 11.59,23449.0,True,white gold,False,white gold,False,blue
3987,569,audemars piguet,False,Automatic,Royal Oak,44000.0,True,rose gold,False,steel,False,white
3988,570,audemars piguet,False,Automatic,Royal Oak,42999.0,True,rose gold,False,rose gold,False,black
3989,571,audemars piguet,False,Chronograph,Royal Oak,46500.0,False,steel,False,steel,False,silver
3991,575,audemars piguet,False,Chronograph,Royal Oak Offshore,52890.0,False,ceramic,False,ceramic,False,blue
3992,576,audemars piguet,False,Standard,Code 11.59,26684.0,True,white gold,False,rose gold,False,grey
3994,578,audemars piguet,False,Automatic,Royal Oak,58999.0,False,steel,False,steel,False,blue
3995,579,audemars piguet,False,Automatic,Royal Oak,42500.0,False,rose gold,False,rose gold,False,silver
3996,580,audemars piguet,False,Standard,Code 11.59,29849.0,True,white gold,False,white gold,False,blue
3997,582,audemars piguet,False,Standard,Code 11.59,260000.0,True,white gold,False,white gold,False,grey
3998,583,audemars piguet,False,Chronograph,Royal Oak,89999.0,False,rose gold,False,rose gold,False,brown
3999,584,audemars piguet,True,Standard,Code 11.59,20273.0,False,rose gold,False,rose gold,False,black
4000,585,audemars piguet,False,Chronograph,Royal Oak Offshore,39999.0,False,ceramic,False,ceramic,False,green
4002,587,audemars piguet,False,Chronograph,Royal Oak Offshore,21997.0,False,steel,False,steel,False,black
4003,588,audemars piguet,False,Standard,Royal Oak,48775.0,True,steel,False,steel,False,black
4004,590,audemars piguet,False,Chronograph,Royal Oak Offshore,45749.0,True,steel,False,steel,False,blue
4005,591,audemars piguet,False,Perpetual Calendar,Royal Oak,169944.0,False,rose gold,False,rose gold,False,blue
4006,592,audemars piguet,False,Diver,Royal Oak Offshore,26999.0,True,steel,False,steel,False,green
4008,594,audemars piguet,False,Chronograph,Royal Oak Offshore,32749.0,True,titanium,False,titanium,False,blue
4009,596,audemars piguet,False,Chronograph,Royal Oak Offshore,44997.0,False,rose gold,False,rose gold,False,black
4010,597,audemars piguet,False,Diver,Royal Oak Offshore,31997.0,True,steel,False,steel,False,green
4011,598,audemars piguet,True,Automatic,Royal Oak,44713.0,False,steel,False,steel,False,blue
4013,600,audemars piguet,True,Automatic,Royal Oak,35353.0,False,steel,False,steel,False,black
4014,601,audemars piguet,False,Standard,Code 11.59,37000.0,True,rose gold,False,rose gold,False,blue
4015,602,audemars piguet,False,Automatic,Royal Oak,43000.0,True,rose gold,False,steel,False,white
4017,604,audemars piguet,True,Chronograph,Royal Oak,43152.0,False,steel,False,steel,False,black
4018,605,audemars piguet,False,Standard,Unknown/Other,62499.0,False,white gold,False,white gold,False,blue
4020,608,audemars piguet,False,Tourbillon Chronograph,Royal Oak Offshore,98500.0,False,carbon,False,rose gold,False,black
4021,609,audemars piguet,False,Standard,Royal Oak,47495.0,True,steel,False,steel,False,black
4022,610,audemars piguet,False,Standard,Royal Oak Offshore,94000.0,False,ceramic,False,ceramic,False,black
4023,611,audemars piguet,False,Chronograph,Royal Oak,60950.0,False,rose gold,False,rose gold,False,blue
4024,612,audemars piguet,False,Chronograph,Royal Oak,45100.0,True,steel,False,steel,False,grey
4025,613,audemars piguet,False,Chronograph,Royal Oak,74800.0,True,steel,False,steel,False,blue
4026,614,audemars piguet,False,Diver,Royal Oak Offshore,21250.0,True,steel,False,steel,False,yellow
4027,615,audemars piguet,False,Automatic,Royal Oak,88497.0,False,rose gold,False,rose gold,False,white
4030,618,audemars piguet,False,Diver,Royal Oak Offshore,21735.0,False,steel,False,steel,False,blue
4031,620,audemars piguet,False,Chronograph,Royal Oak Offshore,39875.0,False,steel,False,steel,False,white
4032,621,audemars piguet,False,Chronograph,Royal Oak Offshore,54111.0,False,ceramic,False,ceramic,False,black
4034,625,audemars piguet,False,Standard,Code 11.59,47500.0,True,rose gold,False,ceramic,False,grey
4035,626,audemars piguet,False,Chronograph,Royal Oak Offshore,21299.0,False,ceramic,False,steel,False,white
4036,627,audemars piguet,False,Chronograph,Royal Oak Offshore,23499.0,False,steel,False,steel,False,brown
4037,628,audemars piguet,False,Standard,Royal Oak,45273.0,True,steel,False,steel,False,white
4038,629,audemars piguet,False,Chronograph,Royal Oak Offshore,38111.0,False,steel,False,steel,False,blue
4039,630,audemars piguet,True,Standard,Royal Oak Offshore,42632.0,False,steel,False,steel,False,blue
4040,632,audemars piguet,False,Diver,Royal Oak Offshore,19995.0,True,steel,False,steel,False,black
4041,633,audemars piguet,False,Chronograph,Royal Oak,59288.0,False,rose gold,False,rose gold,False,blue
4042,634,audemars piguet,False,Chronograph,Royal Oak Offshore,20995.0,False,steel,False,steel,False,black
4044,636,audemars piguet,False,Standard,Royal Oak,43997.0,True,steel,False,steel,False,silver
4045,637,audemars piguet,False,Automatic,Royal Oak,98900.0,True,rose gold,False,rose gold,False,silver
4046,638,audemars piguet,False,Standard,Royal Oak Offshore,36500.0,False,ceramic,False,rose gold,False,black
4047,639,audemars piguet,False,Diver,Royal Oak Offshore,21249.0,True,steel,False,steel,False,blue
4048,640,audemars piguet,False,Chronograph,Royal Oak,47599.0,False,steel,False,steel,False,black
4049,641,audemars piguet,False,Standard,Code 11.59,33320.0,False,white gold,False,white gold,False,grey
4050,642,audemars piguet,False,Standard,Royal Oak,57999.0,False,steel,False,steel,False,black
4051,643,audemars piguet,False,Chronograph,Royal Oak Offshore,130200.0,False,gem-set,False,rose gold,False,black
4052,645,audemars piguet,False,Automatic,Royal Oak,75250.0,False,rose gold,False,rose gold,False,silver
4053,646,audemars piguet,False,Automatic,Royal Oak,67425.0,False,steel,False,steel,False,blue
4054,649,audemars piguet,False,Chronograph,Royal Oak,59500.0,False,steel,False,steel,False,black
